questions,answer,type
the perimeter of a square is equal to the perimeter of a rectangle of length 18 cm and breadth 14 cm . find the circumference of a semicircle whose diameter is equal to the side of the square . ( round off your answer to two decimal places )(Give me the numeric answer only),25.14,numeric
"when 6 is added to half of one - third of one - fifth of a number , the result is one - fifteenth of the number . find the number ?(Give me the numeric answer only)",180,numeric
"in a group of 140 people , 90 have an age of more 30 years , and the others have an age of less than 20 years . if a person is selected at random from this group , what is the probability the person ' s age is less than 20 ?(Give me the numeric answer only)",0.35,numeric
"a rope of which a calf is tied is increased from 12 m to 21 m , how much additional grassy ground shall it graze ?(Give me the numeric answer only)",933.4,numeric
"in a school with 640 students , the average age of the boys is 12 years and that of the girls is 11 years . if the average age of the school is 11 years 9 months , then the number of girls in the school is(Give me the numeric answer only)",160,numeric
"if the average ( arithmetic mean ) of x , x + 2 , and x + 4 is 33 , what is the value of x ?(Give me the numeric answer only)",31,numeric
"30 pens and 75 pencils were purchased for 690 . if the average price of a pencil was 2.00 , find the average price of a pen .(Give me the numeric answer only)",18,numeric
"two dogsled teams raced across a 300 mile course in wyoming . team a finished the course in 3 fewer hours than team e . if team a ' s average speed was 5 mph greater than team e ' s , what was team e ' s average mph ?(Give me the numeric answer only)",20,numeric
how many numbers from 10 to 43 are exactly divisible by 3 ?(Give me the numeric answer only),11,numeric
"working together , printer a and printer b would finish the task in 30 minutes . printer a alone would finish the task in 50 minutes . how many pages does the task contain if printer b prints 3 pages a minute more than printer a ?(Give me the numeric answer only)",400,numeric
train speed 36 kph . dist travelled in 3 minutes in meters(Give me the numeric answer only),1800,numeric
300 first - time customers of a fashion store were surveyed for their shopping experience right after leaving the store . 60 % of the customers in the survey had purchased clothes for less than $ 100 . 40 % of the customers in the survey reported they were overall satisfied with their purchase . 65 % of the customers that had purchased clothes for less than $ 100 reported they were overall satisfied with their purchase . what percent of the customers surveyed purchased clothes for at least $ 100 and reported that they were not overall satisfied with their purchase ?(Give me the numeric answer only),1,numeric
"in a company of 148 employees , 92 are females . a total of 78 employees have advanced degrees and the rest have a college degree only . if 31 employees are males with college degree only , how many employees are females with advanced degrees ?(Give me the numeric answer only)",53,numeric
a goods train runs at the speed of 72 km / hr and crosses a 250 m long platform in 30 sec . what is the length of the goods train ?(Give me the numeric answer only),350,numeric
"if the price of a certain computer increased 30 percent from d dollars to 364 dollars , then 2 d =(Give me the numeric answer only)",560,numeric
find the value of 72518 x 9999 = m ?(Give me the numeric answer only),725107482,numeric
the first doughnut is priced at $ 1 and then if you purchase additional doughnuts as dozens then the price is $ 6 / dozen . what is the total number of doughnut purchased if you paid $ 19 ?(Give me the numeric answer only),37,numeric
"if 6 a = 7 b = 20 , then 84 ab =(Give me the numeric answer only)",800,numeric
a 180 meter long train crosses a man standing on the platform in 6 sec . what is the speed of the train ?(Give me the numeric answer only),108,numeric
"at a kennel with 80 dogs , 45 of the dogs wear tags and 40 wear flea collars . if 6 of the dogs wear both , then how many of the dogs wear neither a collar nor tags ?(Give me the numeric answer only)",1,numeric
the sum of all two digit numbers divisible by 7 is(Give me the numeric answer only),728,numeric
"a number when divided by a certain divisor left remainder 241 , when twice the number was divided by the same divisor , the remainder was 115 . find the divisor ?(Give me the numeric answer only)",367,numeric
find the value of x . ( 47 % of 1442 - 36 % of 1412 ) + 65 = x ?(Give me the numeric answer only),5,numeric
"the edges of three metal cubes are 1 cm , 2 cm , and 4 cm respectively . a new cube is made by melting these three cubes together . what is the edge of the new cube ( in centimeters ) ?(Give me the numeric answer only)",4.2,numeric
"every letter in the alphabet has a number value that is equal to its place in the alphabet . thus , the letter a has a value of 1 , the letter b has a value of 2 , the letter c has a value of 3 , etc . . . the number value of a word is obtained by adding up the value of the letters in the word and then multiplying that sum by the length of the word . what is the number value of the word ` ` dog ' ' ?(Give me the numeric answer only)",78,numeric
the average of 1 st 3 of 4 numbers is 6 and of the last 3 are 5 . if the sum of the first and the last number is 21 . what is the last numbers ?(Give me the numeric answer only),9,numeric
find the sum the difference between the compound and s . i . on a certain sum of money for 6 years at 10 % per annum is rs . 80 of money ?(Give me the numeric answer only),4800,numeric
what is the positive difference between the sum of the squares of the first 6 positive integers and the sum of the prime numbers between the first square and fourth square ?(Give me the numeric answer only),50,numeric
find the area of a parallelogram with base 28 cm and height 32 cm .(Give me the numeric answer only),896,numeric
what is the range of all the roots of | x ^ 2 - 5 | = x ?(Give me the numeric answer only),4,numeric
"a man can swim in still water at 15 km / h , but takes twice as long to swim upstream than downstream . the speed of the stream is ?(Give me the numeric answer only)",5,numeric
there are 134 toys coloured red and white in a box . two red toys are removed from the lot and now there are twice as many red ones as white ones . how many of red colour toys are there now ?(Give me the numeric answer only),88,numeric
2224 × 9997 = ?(Give me the numeric answer only),22233328,numeric
a train running at a speed of 36 kmph crosses an electric pole in 12 seconds . in how much time will it cross a 340 m long platform ?(Give me the numeric answer only),46,numeric
a shopkeeper sells 20 % of his stock at 20 % profit ans sells the remaining at a loss of 10 % . he incurred an overall loss of rs . 500 . find the total worth of the stock ?(Give me the numeric answer only),12500,numeric
"triangle xyz is an isosceles right triangle . if side xy is longer than side yz , and the area of the triangle is 25 , what is the measure of side xy ?(Give me the numeric answer only)",10,numeric
"an ore contains 25 % of an alloy that has 90 % iron . other than this , in remaining 75 % of the ore , there is no iron . how many kgs of the ore are needed to obtain 60 kg . of pure iron . ?(Give me the numeric answer only)",263.66,numeric
what is 15 % of 2 / 3 of 0.4 ?(Give me the numeric answer only),0.09,numeric
"in a graduating class of 232 students , 144 took geometry and 119 took biology . what is the difference between the greatest possible number and the smallest possible number of students that could have taken both geometry and biology ?(Give me the numeric answer only)",113,numeric
